,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_12_normalized,smart_12_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_raw,smart_240_raw,smart_241_raw,smart_242_raw
112059,2022-10-01,S300YSET,ST4000DM000,4000787030016,0,115.0,87932344.0,93.0,100.0,7.0,100.0,0.0,89.0,875592703.0,28.0,63567.0,100.0,7.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,84.0,33976.0,22.0,22.0,100.0,0.0,100.0,0.0,0.0,63273.0,77217794880.0,365763322448.0
112060,2022-10-02,S300YSET,ST4000DM000,4000787030016,0,114.0,67322000.0,93.0,100.0,7.0,100.0,0.0,89.0,876792681.0,28.0,63591.0,100.0,7.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,84.0,33976.0,21.0,21.0,100.0,0.0,100.0,0.0,0.0,63297.0,77219391728.0,365929416368.0
112061,2022-10-03,S300YSET,ST4000DM000,4000787030016,0,118.0,201079984.0,93.0,100.0,7.0,100.0,0.0,89.0,879011487.0,28.0,63614.0,100.0,7.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,84.0,33976.0,23.0,23.0,100.0,0.0,100.0,0.0,0.0,63321.0,77220944560.0,366100981616.0
112062,2022-10-04,S300YSET,ST4000DM000,4000787030016,0,115.0,86196944.0,93.0,100.0,7.0,100.0,0.0,89.0,880997526.0,28.0,63638.0,100.0,7.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,84.0,33976.0,23.0,23.0,100.0,0.0,100.0,0.0,0.0,63345.0,77222844880.0,366262991552.0
112063,2022-10-05,S300YSET,ST4000DM000,4000787030016,0,115.0,86248960.0,93.0,100.0,7.0,100.0,0.0,89.0,881869179.0,28.0,63662.0,100.0,7.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,84.0,33976.0,23.0,23.0,100.0,0.0,100.0,0.0,0.0,63368.0,77224415264.0,366349429096.0
112064,2022-10-06,S300YSET,ST4000DM000,4000787030016,0,115.0,91892000.0,93.0,100.0,7.0,100.0,0.0,89.0,883346062.0,28.0,63686.0,100.0,7.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,84.0,33976.0,22.0,22.0,100.0,0.0,100.0,0.0,0.0,63392.0,77225716744.0,366419579545.0
112065,2022-10-07,S300YSET,ST4000DM000,4000787030016,0,112.0,47597520.0,93.0,100.0,7.0,100.0,0.0,89.0,885249980.0,28.0,63709.0,100.0,7.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,84.0,33976.0,22.0,22.0,100.0,0.0,100.0,0.0,0.0,63416.0,77227208952.0,366629183408.0
112066,2022-10-08,S300YSET,ST4000DM000,4000787030016,0,117.0,120632488.0,93.0,100.0,7.0,100.0,0.0,89.0,886496472.0,28.0,63733.0,100.0,7.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,84.0,33976.0,22.0,22.0,100.0,0.0,100.0,0.0,0.0,63440.0,77228681088.0,366852819351.0
112067,2022-10-09,S300YSET,ST4000DM000,4000787030016,0,118.0,169752264.0,93.0,100.0,7.0,100.0,0.0,89.0,887774345.0,28.0,63757.0,100.0,7.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,84.0,33976.0,23.0,23.0,100.0,0.0,100.0,0.0,0.0,63463.0,77230481224.0,367059857675.0
112068,2022-10-10,S300YSET,ST4000DM000,4000787030016,0,109.0,21960688.0,93.0,100.0,7.0,100.0,0.0,89.0,889474251.0,28.0,63780.0,100.0,7.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,84.0,33976.0,23.0,23.0,100.0,0.0,100.0,0.0,0.0,63487.0,77231943760.0,367264708520.0
