,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_12_normalized,smart_12_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_raw,smart_240_raw,smart_241_raw,smart_242_raw
1015,2022-10-01,S300CWX4,ST4000DM000,4000787030016,0,117.0,149012368.0,91.0,100.0,16.0,100.0,0.0,88.0,736176885.0,33.0,58755.0,100.0,16.0,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,2.0,96.0,8308.0,22.0,22.0,100.0,0.0,100.0,0.0,0.0,58672.0,66046012696.0,392760471200.0
1016,2022-10-02,S300CWX4,ST4000DM000,4000787030016,0,105.0,7789864.0,91.0,100.0,16.0,100.0,0.0,88.0,737442043.0,33.0,58779.0,100.0,16.0,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,2.0,96.0,8308.0,22.0,22.0,100.0,0.0,100.0,0.0,0.0,58696.0,66047714912.0,393002638907.0
1017,2022-10-03,S300CWX4,ST4000DM000,4000787030016,0,114.0,72700808.0,91.0,100.0,16.0,100.0,0.0,88.0,738982251.0,33.0,58803.0,100.0,16.0,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,2.0,96.0,8308.0,22.0,22.0,100.0,0.0,100.0,0.0,0.0,58720.0,66057898208.0,393268977815.0
1018,2022-10-04,S300CWX4,ST4000DM000,4000787030016,0,119.0,219860848.0,91.0,100.0,16.0,100.0,0.0,88.0,739973465.0,33.0,58826.0,100.0,16.0,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,2.0,96.0,8308.0,22.0,22.0,100.0,0.0,100.0,0.0,0.0,58743.0,66059383088.0,393434907396.0
1019,2022-10-05,S300CWX4,ST4000DM000,4000787030016,0,114.0,77367000.0,91.0,100.0,16.0,100.0,0.0,88.0,741234606.0,33.0,58850.0,100.0,16.0,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,2.0,96.0,8308.0,22.0,22.0,100.0,0.0,100.0,0.0,0.0,58767.0,66060658864.0,393630696224.0
1020,2022-10-06,S300CWX4,ST4000DM000,4000787030016,0,118.0,175521896.0,91.0,100.0,16.0,100.0,0.0,88.0,743123509.0,33.0,58873.0,100.0,16.0,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,2.0,96.0,8308.0,21.0,21.0,100.0,0.0,100.0,0.0,0.0,58790.0,66062167368.0,393832698553.0
1021,2022-10-07,S300CWX4,ST4000DM000,4000787030016,0,119.0,230704624.0,91.0,100.0,16.0,100.0,0.0,88.0,744239815.0,33.0,58897.0,100.0,16.0,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,2.0,96.0,8308.0,22.0,22.0,100.0,0.0,100.0,0.0,0.0,58814.0,66063366480.0,394088235270.0
1022,2022-10-08,S300CWX4,ST4000DM000,4000787030016,0,114.0,65455424.0,91.0,100.0,16.0,100.0,0.0,88.0,745809781.0,33.0,58921.0,100.0,16.0,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,2.0,96.0,8308.0,21.0,21.0,100.0,0.0,100.0,0.0,0.0,58838.0,66064934624.0,394166895272.0
1023,2022-10-09,S300CWX4,ST4000DM000,4000787030016,0,113.0,50952568.0,91.0,100.0,16.0,100.0,0.0,88.0,747595473.0,33.0,58944.0,100.0,16.0,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,2.0,96.0,8308.0,21.0,21.0,100.0,0.0,100.0,0.0,0.0,58861.0,66066680464.0,394393107789.0
1024,2022-10-10,S300CWX4,ST4000DM000,4000787030016,0,109.0,24455632.0,91.0,100.0,16.0,100.0,0.0,88.0,748724525.0,33.0,58968.0,100.0,16.0,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,2.0,96.0,8308.0,22.0,22.0,100.0,0.0,100.0,0.0,0.0,58885.0,66068470264.0,394621375059.0
