,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_12_normalized,smart_12_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_raw,smart_240_raw,smart_241_raw,smart_242_raw
5389,2022-10-01,S300VKVG,ST4000DM000,4000787030016,0,118.0,182097328.0,91.0,100.0,23.0,100.0,0.0,78.0,78404409.0,28.0,63192.0,100.0,19.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,81.0,39727.0,29.0,29.0,100.0,0.0,100.0,0.0,0.0,62980.0,73944555376.0,420634899363.0
5390,2022-10-02,S300VKVG,ST4000DM000,4000787030016,0,112.0,44126936.0,91.0,100.0,23.0,100.0,0.0,78.0,79353666.0,28.0,63216.0,100.0,19.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,81.0,39727.0,29.0,29.0,100.0,0.0,100.0,0.0,0.0,63003.0,73946460920.0,420853533852.0
5391,2022-10-03,S300VKVG,ST4000DM000,4000787030016,0,117.0,143597440.0,91.0,100.0,23.0,100.0,0.0,78.0,80464016.0,28.0,63239.0,100.0,19.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,81.0,39727.0,29.0,29.0,100.0,0.0,100.0,0.0,0.0,63027.0,73947943288.0,421119100488.0
5392,2022-10-04,S300VKVG,ST4000DM000,4000787030016,0,120.0,235861824.0,91.0,100.0,23.0,100.0,0.0,78.0,81628808.0,28.0,63263.0,100.0,19.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,81.0,39727.0,29.0,29.0,100.0,0.0,100.0,0.0,0.0,63051.0,73949888256.0,421373878100.0
5393,2022-10-05,S300VKVG,ST4000DM000,4000787030016,0,111.0,32652456.0,91.0,100.0,23.0,100.0,0.0,78.0,83685788.0,28.0,63287.0,100.0,19.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,81.0,39728.0,29.0,29.0,100.0,0.0,100.0,0.0,0.0,63074.0,73951640520.0,421673588216.0
5394,2022-10-06,S300VKVG,ST4000DM000,4000787030016,0,111.0,35908968.0,91.0,100.0,23.0,100.0,0.0,79.0,86515299.0,28.0,63310.0,100.0,19.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,0.0,81.0,39729.0,29.0,29.0,100.0,0.0,100.0,0.0,0.0,63098.0,73953892664.0,422064842910.0
5395,2022-10-07,S300VKVG,ST4000DM000,4000787030016,0,117.0,161371248.0,91.0,100.0,23.0,100.0,0.0,79.0,88226112.0,28.0,63334.0,100.0,19.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,81.0,39730.0,25.0,25.0,100.0,0.0,100.0,0.0,0.0,63122.0,73955146056.0,422298347701.0
5396,2022-10-08,S300VKVG,ST4000DM000,4000787030016,0,108.0,14689968.0,91.0,100.0,23.0,100.0,0.0,79.0,90171226.0,28.0,63358.0,100.0,19.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,81.0,39730.0,25.0,25.0,100.0,0.0,100.0,0.0,0.0,63145.0,73956451336.0,422385531041.0
5397,2022-10-09,S300VKVG,ST4000DM000,4000787030016,0,111.0,34486248.0,91.0,100.0,23.0,100.0,0.0,79.0,91856577.0,28.0,63381.0,100.0,19.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,81.0,39730.0,28.0,28.0,100.0,0.0,100.0,0.0,0.0,63169.0,73958847048.0,422643078056.0
5398,2022-10-10,S300VKVG,ST4000DM000,4000787030016,0,117.0,120335704.0,91.0,100.0,23.0,100.0,0.0,79.0,93567936.0,28.0,63405.0,100.0,19.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,81.0,39730.0,25.0,25.0,100.0,0.0,100.0,0.0,0.0,63192.0,73960624248.0,422910359395.0
5399,2022-10-11,S300VKVG,ST4000DM000,4000787030016,0,119.0,210305880.0,91.0,100.0,23.0,100.0,0.0,79.0,94597038.0,28.0,63428.0,100.0,19.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,81.0,39730.0,25.0,25.0,100.0,0.0,100.0,0.0,0.0,63216.0,73961981064.0,423049534071.0
5400,2022-10-12,S300VKVG,ST4000DM000,4000787030016,0,114.0,70934992.0,91.0,100.0,23.0,100.0,0.0,79.0,96803222.0,28.0,63452.0,100.0,19.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,81.0,39730.0,30.0,30.0,100.0,0.0,100.0,0.0,0.0,63240.0,73963426104.0,423283238361.0
