,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_12_normalized,smart_12_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_raw,smart_240_raw,smart_241_raw,smart_242_raw
2905,2022-10-01,S300VKLS,ST4000DM000,4000787030016,0,116.0,103985176.0,92.0,100.0,16.0,100.0,0.0,87.0,641035263.0,29.0,62884.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,74.0,52191.0,33.0,33.0,100.0,0.0,100.0,0.0,0.0,62606.0,71837045416.0,543503369260.0
2906,2022-10-02,S300VKLS,ST4000DM000,4000787030016,0,114.0,61608264.0,92.0,100.0,16.0,100.0,0.0,87.0,641972404.0,29.0,62908.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,74.0,52191.0,33.0,33.0,100.0,0.0,100.0,0.0,0.0,62630.0,71849916432.0,543646710822.0
2907,2022-10-03,S300VKLS,ST4000DM000,4000787030016,0,113.0,56645384.0,92.0,100.0,16.0,100.0,0.0,87.0,643015925.0,29.0,62931.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,74.0,52191.0,33.0,33.0,100.0,0.0,100.0,0.0,0.0,62654.0,71868136592.0,543861936418.0
2908,2022-10-04,S300VKLS,ST4000DM000,4000787030016,0,117.0,157287968.0,92.0,100.0,16.0,100.0,0.0,87.0,644145424.0,29.0,62955.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,74.0,52191.0,33.0,33.0,100.0,0.0,100.0,0.0,0.0,62677.0,71903710592.0,544076300762.0
2909,2022-10-05,S300VKLS,ST4000DM000,4000787030016,0,120.0,240058944.0,92.0,100.0,16.0,100.0,0.0,87.0,646658875.0,29.0,62979.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,74.0,52191.0,33.0,33.0,100.0,0.0,100.0,0.0,0.0,62701.0,71932243504.0,544327229132.0
2910,2022-10-06,S300VKLS,ST4000DM000,4000787030016,0,117.0,167223944.0,92.0,100.0,16.0,100.0,0.0,87.0,647604788.0,29.0,63002.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,74.0,52191.0,33.0,33.0,100.0,0.0,100.0,0.0,0.0,62724.0,71948290192.0,544502794343.0
2911,2022-10-07,S300VKLS,ST4000DM000,4000787030016,0,119.0,230622056.0,92.0,100.0,16.0,100.0,0.0,87.0,649557673.0,29.0,63026.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,74.0,52191.0,33.0,33.0,100.0,0.0,100.0,0.0,0.0,62748.0,71959191208.0,544679683671.0
2912,2022-10-08,S300VKLS,ST4000DM000,4000787030016,0,118.0,181211264.0,92.0,100.0,16.0,100.0,0.0,87.0,651168073.0,29.0,63050.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,74.0,52191.0,33.0,33.0,100.0,0.0,100.0,0.0,0.0,62772.0,71967122784.0,544863740174.0
2913,2022-10-09,S300VKLS,ST4000DM000,4000787030016,0,119.0,204589272.0,92.0,100.0,16.0,100.0,0.0,87.0,652252045.0,28.0,63073.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,74.0,52191.0,33.0,33.0,100.0,0.0,100.0,0.0,0.0,62795.0,71985106544.0,545082624077.0
2914,2022-10-10,S300VKLS,ST4000DM000,4000787030016,0,118.0,196393064.0,92.0,100.0,16.0,100.0,0.0,87.0,652788058.0,28.0,63085.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,74.0,52191.0,32.0,32.0,100.0,0.0,100.0,0.0,0.0,62807.0,71992301792.0,545183142778.0
2915,2022-10-11,S300VKLS,ST4000DM000,4000787030016,0,115.0,85234752.0,92.0,100.0,16.0,100.0,0.0,87.0,654421484.0,28.0,63121.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,74.0,52191.0,33.0,33.0,100.0,0.0,100.0,0.0,0.0,62843.0,72007874648.0,545527724010.0
2916,2022-10-12,S300VKLS,ST4000DM000,4000787030016,0,116.0,104489864.0,92.0,100.0,16.0,100.0,0.0,87.0,656593548.0,28.0,63145.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,74.0,52192.0,33.0,33.0,100.0,0.0,100.0,0.0,0.0,62867.0,72021358304.0,545768984781.0
2917,2022-10-13,S300VKLS,ST4000DM000,4000787030016,0,119.0,214410528.0,92.0,100.0,16.0,100.0,0.0,87.0,657577138.0,28.0,63168.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,74.0,52192.0,33.0,33.0,100.0,0.0,100.0,0.0,0.0,62890.0,72032050248.0,545959555173.0
2918,2022-10-14,S300VKLS,ST4000DM000,4000787030016,0,118.0,194697624.0,92.0,100.0,16.0,100.0,0.0,87.0,658720261.0,28.0,63192.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,74.0,52192.0,33.0,33.0,100.0,0.0,100.0,0.0,0.0,62914.0,72049917104.0,546147523215.0
2919,2022-10-15,S300VKLS,ST4000DM000,4000787030016,0,119.0,205016312.0,92.0,100.0,16.0,100.0,0.0,87.0,660772112.0,28.0,63216.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,74.0,52192.0,33.0,33.0,100.0,0.0,100.0,0.0,0.0,62938.0,72063064624.0,546284139331.0
2920,2022-10-16,S300VKLS,ST4000DM000,4000787030016,0,118.0,200498096.0,92.0,100.0,16.0,100.0,0.0,87.0,661831720.0,28.0,63239.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,74.0,52192.0,33.0,33.0,100.0,0.0,100.0,0.0,0.0,62961.0,72073483176.0,546488396524.0
2921,2022-10-17,S300VKLS,ST4000DM000,4000787030016,0,117.0,163858912.0,92.0,100.0,16.0,100.0,0.0,87.0,662619909.0,28.0,63263.0,100.0,14.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,0.0,74.0,52192.0,32.0,32.0,100.0,0.0,100.0,0.0,0.0,62985.0,72084011312.0,546637649694.0
