,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_12_normalized,smart_12_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_raw,smart_240_raw,smart_241_raw,smart_242_raw
440597,2022-10-01,S301PQ41,ST4000DM000,4000787030016,0,115.0,84795936.0,91.0,100.0,10.0,100.0,0.0,87.0,531430364.0,32.0,60216.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,96.0,8385.0,35.0,35.0,100.0,0.0,100.0,0.0,0.0,60151.0,66776521416.0,477227011027.0
440598,2022-10-02,S301PQ41,ST4000DM000,4000787030016,0,119.0,203420600.0,91.0,100.0,10.0,100.0,0.0,87.0,532586131.0,32.0,60240.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,96.0,8385.0,35.0,35.0,100.0,0.0,100.0,0.0,0.0,60175.0,66790540016.0,477458866754.0
440599,2022-10-03,S301PQ41,ST4000DM000,4000787030016,0,115.0,92822136.0,91.0,100.0,10.0,100.0,0.0,87.0,534139547.0,32.0,60264.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,96.0,8385.0,35.0,35.0,100.0,0.0,100.0,0.0,0.0,60199.0,66808678616.0,477571106493.0
440600,2022-10-04,S301PQ41,ST4000DM000,4000787030016,0,111.0,40879776.0,91.0,100.0,10.0,100.0,0.0,87.0,534967701.0,32.0,60288.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,96.0,8385.0,35.0,35.0,100.0,0.0,100.0,0.0,0.0,60222.0,66826298032.0,477734091301.0
440601,2022-10-05,S301PQ41,ST4000DM000,4000787030016,0,116.0,101738576.0,91.0,100.0,10.0,100.0,0.0,87.0,535626636.0,32.0,60312.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,96.0,8385.0,35.0,35.0,100.0,0.0,100.0,0.0,0.0,60246.0,66846705072.0,477817833901.0
440602,2022-10-06,S301PQ41,ST4000DM000,4000787030016,0,120.0,241857248.0,91.0,100.0,10.0,100.0,0.0,87.0,539935618.0,32.0,60348.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,96.0,8387.0,35.0,35.0,100.0,0.0,100.0,0.0,0.0,60282.0,66861302944.0,478652272738.0
440603,2022-10-07,S301PQ41,ST4000DM000,4000787030016,0,118.0,194434384.0,91.0,100.0,10.0,100.0,0.0,87.0,543563272.0,32.0,60371.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,96.0,8387.0,35.0,35.0,100.0,0.0,100.0,0.0,0.0,60306.0,66869171888.0,479092652203.0
440604,2022-10-08,S301PQ41,ST4000DM000,4000787030016,0,118.0,178974024.0,91.0,100.0,10.0,100.0,0.0,87.0,544377762.0,32.0,60395.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,96.0,8387.0,35.0,35.0,100.0,0.0,100.0,0.0,0.0,60330.0,66878425960.0,479285353672.0
440605,2022-10-09,S301PQ41,ST4000DM000,4000787030016,0,109.0,23258376.0,91.0,100.0,10.0,100.0,0.0,87.0,545900519.0,32.0,60419.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,96.0,8387.0,35.0,35.0,100.0,0.0,100.0,0.0,0.0,60354.0,66890973232.0,479441319794.0
440606,2022-10-10,S301PQ41,ST4000DM000,4000787030016,0,114.0,75442200.0,91.0,100.0,10.0,100.0,0.0,87.0,547160180.0,32.0,60443.0,100.0,10.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,96.0,8387.0,35.0,35.0,100.0,0.0,100.0,0.0,0.0,60378.0,66905984224.0,479637814682.0
